compatibility_category,classification_basis,detected_brands,compatibility_brands,source_brands,title,product_brand,source_url,compatibility
cross-brand,structured-db,Asus | HP | Lenovo | MSI | Medion,Asus | HP | Lenovo | MSI | Medion,,Compatible Display N156HCE-EN1 C2 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hce-en1-c2-62719733,"Panel part numbers: N156HCE-EN1 C2, N156HCE-EN1. Compatible laptop models: HP ProBook 450 G6, Asus ROG Strix G531GD, Asus ROG Zephyrus M GU502GU, Asus VivoBook X512JF, Lenovo ThinkPad E15 (20RD/20RE), Medion Akoya P6645 (M15WKN), MSI Modern 15 A10M/A10RC/A10RD (MS-1551), Lenovo Legion Y530-15ICH (81FV/81GT/81M7/81LB), Lenovo ThinkPad P15v Gen 1 (20TQ/20TR), Lenovo IdeaPad Gaming 3-15ARH05 (82EY). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Fujitsu | Lenovo,Asus | Fujitsu | Lenovo,,Compatible Display N156HCE-EN1 Rev.C2 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hce-en1-rev.c2-109845641/nup,"Panel part numbers: N156HCE-EN1 Rev.C2, NV156FHM-N61 V8.2, NV156FHM-N6A V8.0, NV156FHM-N6A V8.1. Compatible laptop models: Asus VivoBook 15 X510UN, Asus VivoBook 15 X510UF, Asus Chromebook C523NA, Asus VivoBook S15 S531FA, Asus VivoBook S15 X545FB, Fujitsu LifeBook E5510, Asus Pro Essential PU551LA, Lenovo ThinkPad T570 (20H9/20HA/20JW/20JX), Lenovo ThinkPad P51s (20HB/20HC/20JY/20K0), Asus VivoBook 15 X510UR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Fujitsu | HP | Lenovo,Acer | Asus | Fujitsu | HP | Lenovo,,Compatible Display N156HGA-EA3 C3 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hga-ea3-c3-84596154,"Panel part numbers: N156HGA-EA3 C3. Compatible laptop models: Lenovo Legion 5P-15IMH05H (82AW), Asus TUF FX505GT, Lenovo Legion Y7000-2019-PG0 (81T0), Asus VivoBook 15 X512JA, HP Pavilion Gaming 15-ec0000, Asus TUF A15 FA506II, Acer Aspire 3 (A315-54K), Asus ExpertBook P1 P1510CDA, Fujitsu LifeBook A3510, Lenovo ThinkPad P53s (20N6/20N7). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display N156HGA-EA3 C4 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hga-ea3-c4-84596155,"Panel part numbers: N156HGA-EA3 C4. Compatible laptop models: Asus VivoBook S15 S532FA, Lenovo Legion 7-15IMHg05 (81YU), Asus TUF FX505DT, Asus TUF FX505DV, Asus VivoBook 15 X509MA, Asus VivoBook 15 X512JP, Lenovo Legion Y540-15IRH (81RJ/81SX), Lenovo V15-IWL (81YE), Lenovo ThinkBook 15 IML (20RW), Lenovo IdeaPad 3-15ITL05 (81X8). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display N156HGA-EA3 Rev. C4 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hga-ea3-rev.-c4-69771417,"Panel part numbers: N156HGA-EA3 Rev. C4, N156HGA-EA3 C2. Compatible laptop models: Lenovo Legion Y740S-15IMH (81YX), Lenovo IdeaPad Slim 7-15ILL05 (82AD), Asus TUF A15 FA506IH, Asus ROG Zephyrus M GU502GV, Asus TUF FX505DU, Lenovo Legion Y540-15IRH-PG0 (81SY), Asus ExpertBook P1 P1510CJA, Asus VivoBook 15 M509DA, Lenovo IdeaPad 3-15ARE05 (81W4), Lenovo IdeaPad L340-15IRH (81LK). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | Toshiba,Acer | Asus | HP | Lenovo | Toshiba,,Compatible Display N156HGA-EAB 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hga-eab-100194058,"Panel part numbers: N156HGA-EAB, N156HGA-EAL Rev.C1. Compatible laptop models: Acer Aspire E1-532, Lenovo IdeaPad Z510 (Type 80A3), Toshiba Tecra Z50-A, Toshiba Satellite L50T-B, Acer Aspire V 15 Nitro (VN7-591G), Lenovo Y50-70, HP ProBook 650 G1, Asus ROG G551JW, Asus ROG G551JM, Asus X555LB. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Clevo | Fujitsu | Lenovo | Packard Bell | Toshiba,Acer | Asus | Clevo | Fujitsu | Lenovo | Packard Bell | Toshiba,,Compatible Display N156HGE-EA1 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hge-ea1-140789061/nup,"Panel part numbers: N156HGE-EA1, N156HGE-EA2. Compatible laptop models: Acer Aspire V3-571G, Lenovo Z50-70 (80E7), Packard Bell EasyNote TE69BM, Gigabyte P35 V3, Fujitsu Celsius H730, Asus N551JK, Clevo N550x, Asus X555LB, Asus K555LB, Toshiba Satellite P50-B. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo,Acer | Asus | HP | Lenovo,,Compatible Display N156HGE-EA2 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hge-ea2-81241923,"Panel part numbers: N156HGE-EA2, N156HGE-EA1, N156HGE-EB1, N156HGE-EBB. Compatible laptop models: HP ProBook 650 G5, Lenovo V110-15IKB (80TH), Acer TravelMate P2 (P259-G2-M), Lenovo IdeaPad 320-15IAP (80XR/81CS), Acer TravelMate P2 (P257-M), Asus A555UA, Asus A550JX, HP 250 G7, Acer Nitro 5 (AN515-31), Acer Aspire 3 (A315-41G). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus,Acer | Asus,,Compatible Display N156HGE-EAB 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hge-eab-81241924,"Panel part numbers: N156HGE-EAB, N156HGA-EBB, N156HGE-EAL, N156HGE-EBL. Compatible laptop models: Asus M570DD, Acer Aspire E5-553G, Asus X555UA, Asus X555LB, Asus K555LB, Asus A555LB, Acer Chromebook 15 (CB3-532), Asus VivoBook Max F541UA, Asus R542UN, Acer Predator 15 (G9-592). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | HP | MSI | Medion,Asus | HP | MSI | Medion,,Compatible Display N156HGE-L11 15.6 in 1920x1080 / FHD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hge-l11-27169826,"Panel part numbers: N156HGE-L11, N156HGE-L21, N156HGE-L11 Rev.C1. Compatible laptop models: Asus Lamborghini VX7, MSI GX660/GX660R (MS-16F1), Medion Erazer X6821 (MS-16F3), Asus X5NSN, Asus ROG G53SX, HP Envy 15t-k000, Medion Erazer X6825 (MS-16F3), MSI GT60 2OC/2OD (MS-16F4), Asus Pro5M, Wortmann Terra Mobile 1509. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,HP | MSI | Schenker | Sony,HP | MSI | Schenker | Sony,,Compatible Display N156HGE-LG1 15.6 in 1920x1080 / FHD 40-pin LVDS,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hge-lg1-101298272,"Panel part numbers: N156HGE-LG1, N156HGE-LA1, N156HGE-LA1 Rev.C1, N156HGE-LB1 Rev.C1. Compatible laptop models: Sony SVF1521, HP Pavilion 15T-n100, HP Envy 15-u200, MSI WS60 2OJ/20JU (MS-16H3), Nexoc B519 (N350DW), Schenker F516 Flex (N350DW), One Business Allround IO03 (65006) (N350DW), One Business Advanced IO04 (65005) (N350TW), Sony E15, Sony SVE15. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Fujitsu | HP | Lenovo | Toshiba,Acer | Asus | Fujitsu | HP | Lenovo | Toshiba,,Compatible Display N156HHE-GA1 C1 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hhe-ga1-c1-107165192,"Panel part numbers: N156HHE-GA1 C1, N156HHE-GA1 Rev. C1. Compatible laptop models: Lenovo ThinkPad W540 (20BG/20BH), Fujitsu LifeBook E554, Acer TravelMate P4 (P455-M), Acer TravelMate P2 (P256-M), Asus R510LN, Asus ROG G551JX, Toshiba Satellite S50-B, HP ProBook 655 G1, Lenovo ThinkPad W541 (20EF/20EG), Lenovo ThinkPad Edge E550 (20DF/20DG). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | Toshiba,Acer | Asus | HP | Lenovo | Toshiba,,Compatible Display N156HHE-GA1 C3 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hhe-ga1-c3-107165193,"Panel part numbers: N156HHE-GA1 C3, S1J-6E0A041-I75. Compatible laptop models: Acer Aspire V5-572, HP ZBook 15, Lenovo ThinkPad Edge E540, Asus F550JK, Toshiba Satellite S50-A, Asus F550LNV, Gigabyte P35W v2, Asus Transformer Book Flip TP500LA, Asus N551JW, Acer Aspire E5-571G. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | MSI,Acer | Asus | Lenovo | MSI,,Compatible Display N156HMA-GA1 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hma-ga1-95085730,"Panel part numbers: N156HMA-GA1, N156HMA-GA1 C1, N156HMA-GA1 REV.C1. Compatible laptop models: Acer Nitro 5 (AN515-43), Asus TUF FX505DV, Asus TUF F15 FX506LU, Asus ROG Strix G15 G512LWS, Asus ROG Strix G15 G513IE, Asus TUF Gaming F15 FX506HEB, Asus TUF Gaming F15 FX507ZM, Lenovo Legion 5-15ARH05 (82B5), Lenovo Legion 7-15ARH5 (82HM), MSI GF65 Thin 9SD/9SE (MS-E16W1). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display N156HRA-EA1 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hra-ea1-121139353,"Panel part numbers: N156HRA-EA1, N156HME-GAKC1, NE156FHM-NX6 V18.0. Compatible laptop models: Lenovo Legion 7-15IMHg05 (81YU), Asus ROG Strix G15 G512LI, Asus ROG Strix G531GT, Asus ROG Zephyrus M GU502DU, Asus ROG Strix G15 G513QR, Asus TUF Gaming F15 FX506HM, Asus TUF Gaming A15 FA506QE, Asus TUF Dash F15 FX516PR, Asus TUF A15 FA506II, Asus TUF Gaming F15 FX507ZR. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | MSI,Acer | Asus | Lenovo | MSI,,Compatible Display N156HRA-EA1 C1 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hra-ea1-c1-78515067,"Panel part numbers: N156HRA-EA1 C1, N156HME-GAK/C1. Compatible laptop models: Lenovo Legion 5-15IMH05H (81Y6/82CF), Acer Predator Triton 300 (PT315-51), Acer Predator Triton 300 (PT315-53), Asus TUF F15 FX506LI, Asus ROG Strix G15 G513IH, Asus TUF Gaming A15 FA506QM, Asus X571GT, Asus ROG Strix G15 G513IR, Asus TUF Gaming A15 FA506IHR, MSI Pulse GL66 11UGK/11UGKV (MS-1581). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | MSI,Acer | Asus | Lenovo | MSI,,Compatible Display N156HRA-EA1 C2 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hra-ea1-c2-104126157,"Panel part numbers: N156HRA-EA1 C2. Compatible laptop models: Lenovo Legion 5-15IMH05H (81Y6/82CF), Acer Predator Triton 300 (PT315-51), Acer Predator Triton 300 (PT315-53), Asus TUF F15 FX506LI, Asus ROG Strix G15 G513IH, Asus TUF Gaming A15 FA506QM, Asus X571GT, Asus ROG Strix G15 G513IR, Asus TUF Gaming A15 FA506IHR, MSI Pulse GL66 11UGK/11UGKV (MS-1581). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus,Acer | Asus,,Compatible Display N156HRA-GAA 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156hra-gaa-98291462,"Panel part numbers: N156HRA-GAA. Compatible laptop models: Acer Aspire 7 (A715-42G), Acer Nitro 5 (AN515-45), Acer Predator Triton 500 (PT515-52), Asus TUF A15 FA506IH, Asus TUF F15 FX506LH, Asus ROG Zephyrus M15 GU502LW, Asus ROG Zephyrus G15 GA503QC, Asus TUF A15 FA506IC, Asus ROG Zephyrus G15 GA503QS, Asus TUF FX571GT. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo | Schenker,Asus | Lenovo | Schenker,,Compatible Display N156KME-GNA C1 15.6 in 2560x1440 / QHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n156kme-gna-c1-103314987,"Panel part numbers: N156KME-GNA C1, N156KME-GNA C2. Compatible laptop models: Lenovo Legion 5-15ARH7H (82RD), Schenker XMG PRO 15-E22, Schenker XMG PRO 15-E23 (PD50SND-G), Asus ROG Strix G15 G513QY, Asus ROG Strix G15 G513QJ, Lenovo Legion 5-15ACH6H (82JU), Lenovo Legion 5-15ACH6 (82JW), Lenovo Legion 5-15ITH6 (82JK), Lenovo Legion 5-15ITH6H (82JH/82MH), Lenovo Legion 5-15ACH6A (82NW). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display N160JCE-ELL 16.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n160jce-ell-131895769,"Panel part numbers: N160JCE-ELL, N160JCE-ELL C3. Compatible laptop models: Lenovo IdeaPad Slim 3-16ABR8 (82XR), Lenovo IdeaPad Slim 5 16AHP9 (83DD), Lenovo IdeaPad Slim 5 Gen 10 (83J1), Lenovo ThinkPad E16 Gen 3 (21ST), Asus X1605ZA, Lenovo ThinkPad E16 Gen 3 (21TF), Lenovo IdeaPad Slim 3-16IRU8 (82X8), Lenovo IdeaPad Slim 5 16IRL8 (82XF), Lenovo ThinkBook 16 G6 ABP (21KK). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display N160JCE-ELL REV.C1 16.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n160jce-ell-rev.c1-131895770,"Panel part numbers: N160JCE-ELL REV.C1. Compatible laptop models: Lenovo IdeaPad Slim 5 16IMH9 (83DC), Lenovo IdeaPad Slim 5 16AHP10 (83HW), Asus VivoBook 16X X1605ZA, Lenovo IdeaPad Slim 3-16ABR8 (82XR), Lenovo IdeaPad Slim 3-16IRU8 (82X8), Lenovo IdeaPad Slim 5 16IRL8 (82XF), Lenovo ThinkBook 16 G6 ABP (21KK), Lenovo ThinkBook 16 G6 IRL (21KH), Lenovo IdeaPad Slim 3-16IAH8 (83ES). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display N42802-001 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n42802-001-128926628,"Panel part numbers: N42802-001. Compatible laptop models: Dell Latitude 14 (3420), Dell Latitude 14 (5420), HP ProBook 640 G8, HP EliteBook 640 G9, HP ProBook 445 G8, HP ProBook 440 G8, Dell Latitude 14 (5430), Dell Latitude 14 (5450), HP EliteBook 645 G10. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display N45423-001 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n45423-001-128926629,"Panel part numbers: N45423-001. Compatible laptop models: HP 15-fd1000, Dell Latitude 14 (5420), HP ProBook 640 G8, HP EliteBook 640 G9, HP ProBook 445 G8, Dell Latitude 14 (3420), HP ProBook 440 G8, Dell Latitude 14 (5430), Dell Latitude 14 (5450), HP EliteBook 645 G10. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Fujitsu | Lenovo,Fujitsu | Lenovo,,Compatible Display N98656-001 16.0 in 1920x1200 / WUXGA 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-n98656-001-121126471,"Panel part numbers: N98656-001. Compatible laptop models: Lenovo ThinkPad E16 G2 (21M5), Lenovo ThinkPad P16s Gen 1 (21CK/21CL), Lenovo ThinkPad P16s Gen 1 (21BT/21BU), Fujitsu LifeBook U7613, Lenovo ThinkPad E16 Gen 2 (21MA), Lenovo ThinkPad E16 Gen 1 (21JQ), Lenovo ThinkPad P16s Gen 2 (21K9), Lenovo ThinkPad E16 Gen 1 (21JT), Lenovo ThinkPad T16 Gen 2 (21K7/21K8), Lenovo ThinkPad T16 Gen 3 (21MN/21MQ). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP,Dell | HP,,Compatible Display NE140FHM-N4N 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne140fhm-n4n-109924499,"Panel part numbers: NE140FHM-N4N. Compatible laptop models: HP 15-fd1000, Dell Latitude 14 (5420), HP ProBook 640 G8, HP EliteBook 640 G9, HP ProBook 445 G8, Dell Latitude 14 (3420), HP ProBook 440 G8, Dell Latitude 14 (5430), Dell Latitude 14 (5450), HP EliteBook 645 G10. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,HP | Lenovo,HP | Lenovo,,Compatible Display NE140FHM-N61 V8.0 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne140fhm-n61-v8.0-81251849,"Panel part numbers: NE140FHM-N61 V8.0, NV140FHM N4C. Compatible laptop models: Lenovo ThinkPad X1 Carbon 8th Gen (20UA/20U9), Lenovo ThinkPad T14 Gen 2 (20XK/20XL), Lenovo ThinkPad L14 Gen 1 (20U5/20U6), HP ProBook 445 G7, HP 14s-dq0000, HP Pavilion 14-ce0000, Emdoor NS14AD, HP 14s-dq3000, HP ZBook 14 G2, HP ProBook 640 G1. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,HP | Lenovo,HP | Lenovo,,Compatible Display NE140HCE-EN2 14.0 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne140hce-en2-117755771,"Panel part numbers: NE140HCE-EN2. Compatible laptop models: Lenovo ThinkPad T14 Gen 2 (20W0/20W1), HP 14-cf3000, HP 340S G7, HP ProBook 6465b, HP ProBook 640 G2, HP Pavilion 14-bk100, Lenovo ThinkPad L14 Gen 2 (20X1/20X2), Lenovo ThinkPad X1 Carbon 7th Gen (20R1/20R2), Lenovo ThinkPad T14s Gen 2 (20WM/20WN). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display NE156FHM-N26 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156fhm-n26-133132497,"Panel part numbers: NE156FHM-N26. Compatible laptop models: Lenovo Legion Y740S-15IMH (81YX), Lenovo IdeaPad Slim 7-15ILL05 (82AD), Asus TUF A15 FA506IH, Asus ROG Zephyrus M GU502GV, Asus TUF FX505DU, Lenovo Legion Y540-15IRH-PG0 (81SY), Asus ExpertBook P1 P1510CJA, Asus VivoBook 15 M509DA, Lenovo IdeaPad 3-15ARE05 (81W4), Lenovo IdeaPad L340-15IRH (81LK). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | HP | Lenovo | MSI | Toshiba,Acer | Asus | HP | Lenovo | MSI | Toshiba,,Compatible Display NE156FHM-N27 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156fhm-n27-136291783,"Panel part numbers: NE156FHM-N27. Compatible laptop models: MSI GE60 0NC/0ND (MS-16GA), Acer Aspire V5-573G, Acer Aspire V5-572G, Lenovo ThinkPad L540 (20AU/20AV), Acer Aspire E5-571, Toshiba Satellite P50-A, Asus Pro Essential PU551LD, Asus X550LDV, Acer Aspire E5-571G, HP ProBook 450 G2. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Fujitsu | HP | Lenovo,Acer | Asus | Fujitsu | HP | Lenovo,,Compatible Display NE156FHM-N27 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156fhm-n27-136291784,"Panel part numbers: NE156FHM-N27. Compatible laptop models: Lenovo Legion 5P-15IMH05H (82AW), Asus TUF FX505GT, Lenovo Legion Y7000-2019-PG0 (81T0), Asus VivoBook 15 X512JA, HP Pavilion Gaming 15-ec0000, Asus TUF A15 FA506II, Acer Aspire 3 (A315-54K), Asus ExpertBook P1 P1510CDA, Fujitsu LifeBook A3510, Lenovo ThinkPad P53s (20N6/20N7). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display NE156FHM-N4K 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156fhm-n4k-104115675,"Panel part numbers: NE156FHM-N4K. Compatible laptop models: Asus VivoBook S15 S532FA, Lenovo Legion 7-15IMHg05 (81YU), Asus TUF FX505DT, Asus TUF FX505DV, Asus VivoBook 15 X509MA, Asus VivoBook 15 X512JP, Lenovo Legion Y540-15IRH (81RJ/81SX), Lenovo V15-IWL (81YE), Lenovo ThinkBook 15 IML (20RW), Lenovo IdeaPad 3-15ITL05 (81X8). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Dell | HP | Lenovo,Dell | HP | Lenovo,,Compatible Display NE156FHM-N4X 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156fhm-n4x-89121648,"Panel part numbers: NE156FHM-N4X. Compatible laptop models: Dell Precision 15 (3550), HP ProBook 455 G9, Mifcom Office Notebook i5-1340P (NS50AU), Lenovo ThinkPad L15 Gen 3 (21C3/21C4), Dell Precision 15 (3551), Dell Latitude 15 (5500), Dell Latitude 15 (5501), Dell Latitude 15 (5510), Dell Latitude 15 (5511). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display NE156FHM-NS0 15.6 in 1920x1080 / FHD 30-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156fhm-ns0-85116927,"Panel part numbers: NE156FHM-NS0, NV156FHM-N61, NV156FHM-N61 V8.2. Compatible laptop models: Lenovo Legion Y740S-15IMH (81YX), Lenovo IdeaPad Slim 7-15ILL05 (82AD), Asus TUF A15 FA506IH, Asus ROG Zephyrus M GU502GV, Asus TUF FX505DU, Lenovo Legion Y540-15IRH-PG0 (81SY), Asus ExpertBook P1 P1510CJA, Asus VivoBook 15 M509DA, Lenovo IdeaPad 3-15ARE05 (81W4), Lenovo IdeaPad L340-15IRH (81LK). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Acer | Asus | Lenovo | MSI,Acer | Asus | Lenovo | MSI,,Compatible Display NE156FHM-NX1 V18.0 15.6 in 1920x1080 / FHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156fhm-nx1-v18.0-88555604,"Panel part numbers: NE156FHM-NX1 V18.0, N156HRA-EA1/C2. Compatible laptop models: Lenovo Legion 5P-15IMH05H (82AW), MSI GE63 Raider RGB 9SE/9SG (MS-16P7), Acer Nitro 5 (AN515-54), Acer Nitro 5 (AN515-56), Asus TUF Gaming A15 FA507RR, Asus ROG Strix G15 G512LU, Asus ROG Zephyrus G GA502DU, Asus ROG Strix G15 G513IC, Asus ROG Zephyrus G15 GA503QM, Asus TUF Gaming Dash F15 FX516PC. Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo | Schenker,Asus | Lenovo | Schenker,,Compatible Display NE156QHM-NY1 15.6 in 2560x1440 / QHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156qhm-ny1-112668741,"Panel part numbers: NE156QHM-NY1. Compatible laptop models: Asus ROG Strix G15 G513QJ, Lenovo Legion 5-15ITH6 (82JK), Schenker Key 15-E23, Lenovo LOQ 15AHP10 (83JG), Schenker XPR15E23, Asus ROG Strix G15 G513QY, Lenovo Legion 5-15ACH6H (82JU), Lenovo Legion 5-15ACH6 (82JW). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
cross-brand,structured-db,Asus | Lenovo,Asus | Lenovo,,Compatible Display NE156QHM-NY4 V8.0 15.6 in 2560x1440 / QHD 40-pin eDP,Compatible,https://www.ipc-computer.eu/laptop-spare-parts/displays/display-ne156qhm-ny4-v8.0-102196385,"Panel part numbers: NE156QHM-NY4 V8.0, NE156QHM-NY4-D940, NE156QHM-NY1 V8.1. Compatible laptop models: Sager Notebook NP8855E (PD50SNE-G), Sager Notebook NP8856E (PD50SNE-G), Asus ROG Zephyrus G15 GA503QS, Asus ROG Strix G15 G513QY, Asus ROG Strix G15 G513QJ, Lenovo Legion 5-15ACH6H (82JU), Lenovo Legion 5-15ACH6 (82JW), Lenovo Legion 5-15ITH6 (82JK), Lenovo Legion 5-15ITH6H (82JH/82MH), Lenovo Legion 5-15ACH6A (82NW). Match screen size, resolution, connector pins, connector position and bracket style before ordering."
